TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag
136,06-12-2022,19:50:32,417,21,Other,City_10,,TRUE,832,Clothing_Product,Clothing,3,79.64581737,238.9374521,Credit Card,TRUE,0,FALSE,Express,4,Rainy,None,2,FALSE
137,08-12-2020,19:13:08,417,70,Other,City_18,96,FALSE,686,Clothing_Product,Clothing,2,74.91982179,149.8396436,Debit Card,FALSE,0,FALSE,,,Snowy,Christmas Market,3,FALSE
138,27-11-2019,07:13:09,232,39,Female,City_9,,TRUE,24,Food_Product,Food,4,19.83650669,79.34602674,Credit Card,TRUE,7.934602674,TRUE,Overnight,2,Rainy,Black Friday,1,TRUE
139,21-11-2021,11:05:14,217,64,Female,City_7,,TRUE,774,Food_Product,Food,5,20.24507706,101.2253853,Online Payment,TRUE,10.12253853,FALSE,Express,2,Rainy,Black Friday,3,FALSE
140,01-11-2019,10:08:52,94,45,Male,City_14,33,FALSE,209,Clothing_Product,Clothing,3,66.87317771,200.6195331,Cash,FALSE,20.06195331,TRUE,,,Snowy,Black Friday,1,FALSE
141,08-12-2022,06:23:22,401,65,Other,City_8,,TRUE,401,Toys_Product,Toys,5,79.0802051,395.4010255,Cash,FALSE,0,TRUE,Express,3,Snowy,Christmas Market,2,FALSE
142,19-11-2021,12:15:55,186,47,Female,City_11,71,FALSE,734,Electronics_Product,Electronics,5,95.91794101,479.5897051,Cash,TRUE,47.95897051,FALSE,,,Sunny,Black Friday,5,FALSE
143,01-12-2018,00:41:38,378,27,Other,City_14,68,FALSE,182,Clothing_Product,Clothing,2,97.69059115,195.3811823,Credit Card,TRUE,0,FALSE,,,Snowy,Christmas Market,5,TRUE
144,20-11-2023,18:11:50,212,49,Female,City_11,,TRUE,38,Clothing_Product,Clothing,3,94.72507433,284.175223,Debit Card,FALSE,0,FALSE,Express,4,Snowy,Christmas Market,4,TRUE
145,09-12-2022,17:19:43,68,59,Female,City_8,5,FALSE,366,Decorations_Product,Decorations,4,72.91905732,291.6762293,Credit Card,TRUE,0,FALSE,,,Sunny,Christmas Market,2,FALSE
146,22-12-2021,18:46:41,143,37,Female,City_16,29,FALSE,484,Electronics_Product,Electronics,4,34.71138905,138.8455562,Online Payment,FALSE,0,FALSE,,,Sunny,Christmas Market,3,FALSE
147,27-12-2020,21:32:43,370,33,Female,City_19,8,FALSE,915,Decorations_Product,Decorations,3,40.2680871,120.8042613,Credit Card,FALSE,0,FALSE,,,Snowy,None,3,FALSE
148,12-11-2018,19:35:52,98,36,Male,City_16,45,FALSE,970,Toys_Product,Toys,4,39.10130304,156.4052122,Debit Card,TRUE,15.64052122,TRUE,,,Snowy,Black Friday,2,FALSE
149,24-12-2020,11:05:53,331,66,Female,City_2,,TRUE,129,Electronics_Product,Electronics,4,74.56407666,298.2563066,Credit Card,TRUE,0,FALSE,Express,3,Rainy,None,2,FALSE
150,04-11-2019,21:51:04,78,64,Other,City_8,93,FALSE,357,Food_Product,Food,3,15.78257778,47.34773334,Credit Card,FALSE,0,FALSE,,,Snowy,Christmas Market,1,TRUE
151,06-11-2018,08:07:23,432,34,Other,City_9,24,FALSE,419,Clothing_Product,Clothing,4,53.57262443,214.2904977,Credit Card,TRUE,0,TRUE,,,Sunny,Christmas Market,2,TRUE
152,24-12-2018,08:11:10,307,42,Male,City_19,,TRUE,795,Food_Product,Food,1,63.99392168,63.99392168,Debit Card,FALSE,6.399392168,FALSE,Express,3,Snowy,Black Friday,2,FALSE
153,23-11-2021,04:29:26,159,62,Female,City_4,69,FALSE,878,Electronics_Product,Electronics,4,46.70980043,186.8392017,Debit Card,TRUE,18.68392017,FALSE,,,Snowy,Black Friday,5,FALSE
154,05-12-2021,15:57:01,161,61,Male,City_19,,TRUE,184,Electronics_Product,Electronics,1,99.40286997,99.40286997,Credit Card,FALSE,0,FALSE,Standard,5,Rainy,None,2,FALSE
155,04-12-2020,05:31:23,435,44,Male,City_5,,TRUE,522,Clothing_Product,Clothing,3,29.56716656,88.70149968,Debit Card,FALSE,8.870149968,TRUE,Express,1,Snowy,Black Friday,1,FALSE
156,20-11-2023,16:36:51,341,44,Male,City_10,,TRUE,56,Food_Product,Food,4,44.25450392,177.0180157,Online Payment,TRUE,0,TRUE,Overnight,3,Sunny,Christmas Market,5,TRUE
157,27-11-2018,15:04:03,345,64,Other,City_7,84,FALSE,212,Electronics_Product,Electronics,3,82.18127316,246.5438195,Debit Card,TRUE,24.65438195,FALSE,,,Sunny,Black Friday,3,FALSE
158,06-11-2018,22:29:54,4,42,Female,City_16,67,FALSE,195,Clothing_Product,Clothing,1,49.98076168,49.98076168,Online Payment,TRUE,0,TRUE,,,Sunny,Christmas Market,3,FALSE
159,23-12-2022,10:05:07,336,18,Male,City_1,,TRUE,286,Electronics_Product,Electronics,5,36.30661711,181.5330855,Online Payment,TRUE,0,TRUE,Overnight,2,Rainy,None,1,TRUE
160,19-12-2023,05:00:41,412,36,Female,City_2,,TRUE,687,Clothing_Product,Clothing,5,92.81888365,464.0944183,Credit Card,TRUE,0,FALSE,Express,2,Snowy,Christmas Market,5,TRUE
161,01-12-2023,18:38:05,227,21,Other,City_4,,TRUE,230,Clothing_Product,Clothing,3,69.84072245,209.5221673,Debit Card,FALSE,0,TRUE,Express,2,Snowy,None,3,FALSE
162,14-12-2019,19:17:03,467,67,Male,City_3,38,FALSE,245,Toys_Product,Toys,2,53.53723003,107.0744601,Cash,FALSE,10.70744601,TRUE,,,Rainy,Black Friday,2,TRUE
163,08-12-2019,10:49:22,464,60,Other,City_9,,TRUE,846,Decorations_Product,Decorations,2,42.22908314,84.45816628,Debit Card,FALSE,0,FALSE,Overnight,5,Snowy,None,4,TRUE
164,26-11-2023,09:55:37,477,51,Male,City_11,,TRUE,149,Food_Product,Food,5,71.93287475,359.6643737,Credit Card,FALSE,35.96643737,TRUE,Express,4,Snowy,Black Friday,3,TRUE
165,08-11-2023,23:54:36,225,62,Male,City_3,,TRUE,898,Decorations_Product,Decorations,5,78.98247075,394.9123537,Credit Card,TRUE,0,FALSE,Standard,1,Rainy,None,1,TRUE
166,16-12-2022,13:53:57,455,38,Other,City_8,,TRUE,356,Electronics_Product,Electronics,3,25.97629142,77.92887426,Cash,FALSE,0,FALSE,Standard,5,Rainy,Christmas Market,3,TRUE
167,11-12-2020,11:49:45,422,22,Male,City_8,97,FALSE,219,Toys_Product,Toys,2,22.86503683,45.73007367,Cash,FALSE,0,TRUE,,,Rainy,Christmas Market,5,FALSE
168,06-11-2018,08:00:20,436,69,Other,City_6,76,FALSE,461,Electronics_Product,Electronics,3,40.07580389,120.2274117,Cash,TRUE,0,TRUE,,,Rainy,None,3,TRUE
169,20-12-2022,18:34:17,477,33,Female,City_14,,TRUE,323,Clothing_Product,Clothing,1,35.67846526,35.67846526,Online Payment,TRUE,3.567846526,FALSE,Standard,3,Snowy,Black Friday,4,TRUE
170,10-12-2019,12:36:38,302,28,Female,City_9,,TRUE,971,Toys_Product,Toys,1,39.10743922,39.10743922,Online Payment,TRUE,3.910743922,TRUE,Express,4,Rainy,Black Friday,1,FALSE
171,24-12-2018,02:28:31,82,25,Male,City_20,61,FALSE,780,Electronics_Product,Electronics,2,48.77938614,97.55877227,Cash,TRUE,0,FALSE,,,Rainy,Christmas Market,4,TRUE
172,26-11-2023,13:23:19,14,46,Male,City_2,,TRUE,107,Decorations_Product,Decorations,2,81.41768977,162.8353795,Cash,FALSE,16.28353795,TRUE,Overnight,1,Sunny,Black Friday,1,TRUE
173,18-12-2023,16:20:04,300,51,Female,City_10,,TRUE,467,Decorations_Product,Decorations,5,94.26283738,471.3141869,Cash,TRUE,0,FALSE,Standard,2,Rainy,Christmas Market,2,TRUE
174,14-11-2018,09:34:20,457,24,Male,City_10,32,FALSE,747,Clothing_Product,Clothing,3,98.66939399,296.008182,Debit Card,FALSE,0,TRUE,,,Sunny,None,5,FALSE
175,04-11-2020,04:35:13,380,45,Female,City_7,,TRUE,304,Food_Product,Food,3,32.59862089,97.79586267,Online Payment,FALSE,0,TRUE,Overnight,5,Snowy,Christmas Market,5,FALSE
176,15-12-2020,10:35:31,382,24,Female,City_19,32,FALSE,373,Decorations_Product,Decorations,5,83.18710145,415.9355073,Credit Card,FALSE,0,FALSE,,,Snowy,None,1,FALSE
177,10-11-2019,20:51:17,467,26,Male,City_10,50,FALSE,847,Decorations_Product,Decorations,5,22.07634616,110.3817308,Online Payment,FALSE,0,TRUE,,,Snowy,None,5,TRUE
178,11-11-2018,13:54:05,189,61,Other,City_16,58,FALSE,258,Electronics_Product,Electronics,4,84.08257856,336.3303143,Debit Card,TRUE,33.63303143,TRUE,,,Snowy,Black Friday,3,TRUE
179,02-12-2020,22:04:24,498,69,Female,City_13,,TRUE,119,Food_Product,Food,3,29.43237499,88.29712498,Cash,FALSE,8.829712498,TRUE,Express,2,Snowy,Black Friday,1,FALSE
180,20-12-2019,09:54:44,407,22,Male,City_9,14,FALSE,385,Decorations_Product,Decorations,1,68.30595667,68.30595667,Debit Card,FALSE,0,FALSE,,,Snowy,Christmas Market,3,TRUE
181,03-11-2020,19:02:27,207,25,Female,City_18,23,FALSE,232,Toys_Product,Toys,4,85.9689014,343.8756056,Credit Card,TRUE,0,FALSE,,,Rainy,Christmas Market,4,FALSE
182,11-12-2023,19:14:51,304,61,Male,City_17,,TRUE,100,Toys_Product,Toys,5,52.94150768,264.7075384,Online Payment,FALSE,0,TRUE,Express,5,Rainy,None,2,FALSE
183,12-12-2022,04:34:50,326,36,Female,City_14,,TRUE,531,Clothing_Product,Clothing,1,92.28586171,92.28586171,Debit Card,TRUE,0,TRUE,Express,3,Snowy,Christmas Market,1,TRUE
184,20-12-2018,02:47:39,173,33,Male,City_7,,TRUE,789,Clothing_Product,Clothing,4,37.4823265,149.929306,Debit Card,FALSE,0,FALSE,Standard,2,Snowy,None,5,TRUE
185,18-11-2023,19:12:56,394,63,Other,City_7,,TRUE,718,Toys_Product,Toys,3,94.98840545,284.9652163,Credit Card,FALSE,28.49652163,FALSE,Standard,5,Rainy,Black Friday,3,TRUE
186,08-11-2018,19:25:21,292,65,Male,City_19,78,FALSE,996,Electronics_Product,Electronics,5,49.71041533,248.5520767,Credit Card,TRUE,0,FALSE,,,Rainy,Christmas Market,3,FALSE
187,10-11-2022,19:37:20,366,34,Female,City_7,,TRUE,891,Food_Product,Food,5,52.56871643,262.8435822,Credit Card,FALSE,0,TRUE,Overnight,4,Rainy,Christmas Market,3,TRUE
188,29-12-2021,00:47:42,95,45,Other,City_13,,TRUE,996,Electronics_Product,Electronics,4,12.37963944,49.51855775,Cash,TRUE,0,TRUE,Overnight,4,Sunny,None,3,FALSE
189,11-11-2020,10:48:52,410,51,Male,City_5,,TRUE,710,Clothing_Product,Clothing,2,40.19772976,80.39545952,Online Payment,TRUE,0,FALSE,Standard,3,Sunny,Christmas Market,3,FALSE
190,03-11-2022,03:21:15,181,55,Female,City_7,,TRUE,733,Electronics_Product,Electronics,1,65.89275345,65.89275345,Online Payment,TRUE,0,TRUE,Overnight,1,Snowy,Christmas Market,5,FALSE
191,06-11-2022,16:16:22,380,39,Female,City_12,,TRUE,880,Electronics_Product,Electronics,1,55.16615741,55.16615741,Credit Card,FALSE,0,FALSE,Standard,2,Sunny,Christmas Market,5,TRUE
192,16-11-2018,12:43:13,464,63,Other,City_3,25,FALSE,255,Toys_Product,Toys,4,33.26879101,133.075164,Online Payment,TRUE,0,FALSE,,,Sunny,None,4,TRUE
193,22-11-2021,19:32:18,124,34,Other,City_5,85,FALSE,701,Clothing_Product,Clothing,1,32.59441154,32.59441154,Online Payment,FALSE,0,TRUE,,,Snowy,Christmas Market,5,FALSE
194,19-12-2018,12:03:05,41,42,Female,City_6,100,FALSE,39,Electronics_Product,Electronics,2,49.84778564,99.69557127,Credit Card,TRUE,0,TRUE,,,Rainy,Christmas Market,1,FALSE
195,26-11-2018,04:58:31,404,35,Male,City_2,53,FALSE,13,Clothing_Product,Clothing,4,69.18944965,276.7577986,Debit Card,FALSE,27.67577986,FALSE,,,Sunny,Black Friday,4,TRUE
196,27-12-2018,20:34:12,231,37,Other,City_4,52,FALSE,232,Electronics_Product,Electronics,1,28.84486536,28.84486536,Cash,TRUE,2.884486536,FALSE,,,Snowy,Black Friday,2,FALSE
197,17-12-2019,22:01:09,293,61,Other,City_2,46,FALSE,398,Decorations_Product,Decorations,3,50.37402804,151.1220841,Online Payment,TRUE,0,FALSE,,,Snowy,None,5,FALSE
198,16-11-2022,06:23:41,476,18,Male,City_17,,TRUE,619,Clothing_Product,Clothing,5,44.81230767,224.0615383,Online Payment,FALSE,22.40615383,FALSE,Express,5,Sunny,Black Friday,1,TRUE
199,04-11-2018,17:46:45,20,36,Male,City_6,65,FALSE,765,Toys_Product,Toys,5,77.14007447,385.7003723,Credit Card,FALSE,0,TRUE,,,Snowy,Christmas Market,5,TRUE
200,04-12-2020,07:41:02,433,51,Other,City_10,,TRUE,824,Decorations_Product,Decorations,3,34.62769797,103.8830939,Debit Card,TRUE,0,FALSE,Standard,1,Snowy,Christmas Market,2,FALSE
201,27-11-2020,16:16:50,200,34,Other,City_7,17,FALSE,254,Toys_Product,Toys,3,47.00499203,141.0149761,Online Payment,TRUE,14.10149761,TRUE,,,Rainy,Black Friday,3,FALSE
202,11-11-2019,01:25:26,499,59,Male,City_18,94,FALSE,951,Clothing_Product,Clothing,5,54.73277619,273.6638809,Credit Card,TRUE,0,FALSE,,,Sunny,None,3,TRUE
203,13-12-2023,06:43:02,174,19,Other,City_12,,TRUE,628,Toys_Product,Toys,4,71.84378321,287.3751328,Cash,TRUE,0,FALSE,Express,2,Rainy,None,4,FALSE
204,17-12-2022,16:18:24,333,31,Female,City_20,27,FALSE,966,Toys_Product,Toys,3,13.78494995,41.35484985,Credit Card,TRUE,0,TRUE,,,Sunny,None,3,TRUE
205,03-12-2018,21:23:39,19,29,Female,City_9,52,FALSE,188,Food_Product,Food,4,71.24184341,284.9673737,Cash,FALSE,0,TRUE,,,Sunny,Christmas Market,1,FALSE
206,17-11-2021,08:58:14,444,45,Other,City_19,94,FALSE,833,Clothing_Product,Clothing,5,43.28973054,216.4486527,Cash,TRUE,0,FALSE,,,Rainy,None,3,FALSE
207,31-12-2022,14:04:32,418,55,Female,City_17,53,FALSE,190,Electronics_Product,Electronics,5,96.21304286,481.0652143,Debit Card,TRUE,0,TRUE,,,Sunny,Christmas Market,2,TRUE
208,02-11-2022,16:06:33,48,66,Female,City_7,,TRUE,544,Toys_Product,Toys,2,26.39695395,52.79390789,Debit Card,FALSE,0,FALSE,Overnight,1,Rainy,None,5,TRUE
209,09-12-2021,14:25:02,195,22,Other,City_3,,TRUE,435,Clothing_Product,Clothing,5,15.12739394,75.63696972,Debit Card,FALSE,0,TRUE,Standard,3,Snowy,Christmas Market,1,TRUE
210,22-11-2021,19:01:32,301,23,Female,City_2,68,FALSE,35,Food_Product,Food,4,50.47347321,201.8938928,Cash,FALSE,0,FALSE,,,Rainy,None,3,FALSE
211,18-12-2020,01:34:14,255,35,Other,City_13,73,FALSE,444,Food_Product,Food,5,64.6416403,323.2082015,Online Payment,FALSE,0,TRUE,,,Rainy,None,5,TRUE
212,07-12-2019,05:14:54,470,40,Female,City_12,,TRUE,575,Food_Product,Food,1,34.08517449,34.08517449,Debit Card,TRUE,0,FALSE,Express,1,Snowy,Christmas Market,5,FALSE
213,14-11-2019,23:03:12,101,49,Female,City_13,15,FALSE,617,Toys_Product,Toys,2,16.12887561,32.25775122,Debit Card,FALSE,3.225775122,TRUE,,,Snowy,Black Friday,4,TRUE
214,11-12-2018,22:09:21,49,47,Male,City_18,55,FALSE,812,Electronics_Product,Electronics,3,56.5808462,169.7425386,Cash,FALSE,0,FALSE,,,Rainy,None,2,FALSE
215,24-11-2019,14:26:17,260,48,Female,City_10,,TRUE,280,Decorations_Product,Decorations,1,16.21562537,16.21562537,Cash,TRUE,1.621562537,FALSE,Standard,5,Rainy,Black Friday,1,FALSE
216,15-11-2022,14:12:31,171,66,Female,City_17,,TRUE,433,Clothing_Product,Clothing,4,66.22986889,264.9194756,Cash,TRUE,0,TRUE,Overnight,4,Snowy,None,3,FALSE
217,04-11-2022,19:32:55,121,70,Other,City_12,,TRUE,666,Food_Product,Food,2,55.67969313,111.3593863,Credit Card,TRUE,0,TRUE,Standard,1,Sunny,Christmas Market,3,TRUE
218,23-12-2021,07:41:09,86,60,Male,City_9,,TRUE,981,Electronics_Product,Electronics,1,30.40689509,30.40689509,Debit Card,FALSE,3.040689509,FALSE,Standard,4,Snowy,Black Friday,5,FALSE
219,29-12-2020,20:43:42,46,33,Other,City_5,54,FALSE,278,Electronics_Product,Electronics,1,25.86274599,25.86274599,Online Payment,FALSE,0,FALSE,,,Sunny,Christmas Market,2,FALSE
220,27-11-2019,23:37:36,71,60,Female,City_13,74,FALSE,218,Food_Product,Food,5,28.580408,142.90204,Debit Card,FALSE,14.290204,FALSE,,,Snowy,Black Friday,1,TRUE
221,01-12-2023,18:11:52,303,34,Male,City_1,,TRUE,931,Electronics_Product,Electronics,3,82.96294206,248.8888262,Online Payment,TRUE,24.88888262,FALSE,Express,3,Snowy,Black Friday,5,FALSE
222,27-12-2020,07:54:06,220,62,Other,City_3,,TRUE,220,Toys_Product,Toys,1,13.78704199,13.78704199,Debit Card,FALSE,0,FALSE,Standard,2,Sunny,None,4,TRUE
223,07-12-2022,10:15:12,307,26,Other,City_5,,TRUE,994,Toys_Product,Toys,4,26.76925027,107.0770011,Online Payment,TRUE,0,FALSE,Express,5,Rainy,None,5,TRUE
224,19-11-2020,08:31:30,192,27,Other,City_1,23,FALSE,591,Clothing_Product,Clothing,5,10.06936837,50.34684186,Online Payment,TRUE,5.034684186,TRUE,,,Rainy,Black Friday,2,FALSE
225,12-12-2021,23:50:31,190,21,Other,City_16,,TRUE,439,Toys_Product,Toys,4,97.02413274,388.096531,Online Payment,FALSE,0,TRUE,Standard,5,Snowy,Christmas Market,5,TRUE
226,03-11-2018,04:07:37,101,32,Male,City_14,12,FALSE,187,Clothing_Product,Clothing,4,69.92088516,279.6835406,Debit Card,TRUE,27.96835406,FALSE,,,Rainy,Black Friday,3,TRUE
227,19-12-2020,07:00:15,481,24,Other,City_15,,TRUE,577,Decorations_Product,Decorations,4,89.86568023,359.4627209,Cash,FALSE,0,TRUE,Overnight,1,Sunny,Christmas Market,2,TRUE
228,06-12-2019,15:19:14,307,23,Other,City_13,,TRUE,195,Clothing_Product,Clothing,2,68.01800434,136.0360087,Cash,TRUE,13.60360087,FALSE,Express,5,Sunny,Black Friday,3,TRUE
229,23-12-2023,01:51:50,466,47,Other,City_14,,TRUE,187,Toys_Product,Toys,2,92.15657089,184.3131418,Debit Card,TRUE,0,TRUE,Overnight,2,Snowy,None,1,TRUE
230,13-11-2020,15:48:27,207,44,Other,City_15,,TRUE,304,Electronics_Product,Electronics,3,56.47768028,169.4330408,Online Payment,FALSE,0,TRUE,Express,4,Sunny,Christmas Market,4,TRUE
231,24-11-2022,19:38:38,267,39,Male,City_7,33,FALSE,513,Decorations_Product,Decorations,4,89.99126673,359.9650669,Debit Card,TRUE,35.99650669,TRUE,,,Sunny,Black Friday,1,TRUE
232,25-11-2020,14:03:24,353,61,Male,City_19,,TRUE,328,Electronics_Product,Electronics,5,20.45500918,102.2750459,Debit Card,TRUE,10.22750459,FALSE,Overnight,5,Rainy,Black Friday,5,FALSE
233,03-11-2020,05:35:25,63,63,Other,City_19,20,FALSE,535,Food_Product,Food,4,75.04798079,300.1919231,Credit Card,FALSE,30.01919231,TRUE,,,Snowy,Black Friday,2,TRUE
234,27-11-2022,21:13:49,255,55,Female,City_19,,TRUE,751,Decorations_Product,Decorations,1,30.60280432,30.60280432,Cash,TRUE,3.060280432,TRUE,Overnight,4,Sunny,Black Friday,2,FALSE
235,13-11-2018,05:19:46,160,24,Female,City_15,75,FALSE,440,Clothing_Product,Clothing,3,84.86476931,254.5943079,Cash,FALSE,25.45943079,FALSE,,,Sunny,Black Friday,2,FALSE
236,25-12-2021,07:53:16,271,56,Female,City_9,,TRUE,226,Decorations_Product,Decorations,2,28.67593475,57.35186951,Cash,TRUE,5.735186951,TRUE,Overnight,4,Snowy,Black Friday,1,FALSE
237,13-11-2021,23:54:11,351,67,Female,City_8,,TRUE,976,Toys_Product,Toys,3,53.3667933,160.1003799,Debit Card,TRUE,16.01003799,FALSE,Express,4,Sunny,Black Friday,2,TRUE
238,26-11-2021,02:30:59,167,50,Other,City_11,62,FALSE,690,Electronics_Product,Electronics,1,58.36088181,58.36088181,Credit Card,TRUE,5.836088181,TRUE,,,Snowy,Black Friday,5,TRUE
239,09-12-2018,00:02:50,470,63,Female,City_13,22,FALSE,141,Toys_Product,Toys,5,28.87315435,144.3657717,Debit Card,TRUE,0,FALSE,,,Sunny,None,5,FALSE
240,26-12-2018,02:17:39,404,22,Other,City_9,,TRUE,332,Decorations_Product,Decorations,3,10.8513315,32.55399449,Debit Card,TRUE,3.255399449,FALSE,Standard,2,Snowy,Black Friday,3,TRUE
241,23-11-2022,19:49:10,298,22,Male,City_4,41,FALSE,533,Electronics_Product,Electronics,4,50.731738,202.926952,Credit Card,TRUE,20.2926952,TRUE,,,Rainy,Black Friday,4,TRUE
242,10-12-2021,03:48:33,263,44,Male,City_16,60,FALSE,299,Toys_Product,Toys,1,37.14232686,37.14232686,Credit Card,FALSE,3.714232686,FALSE,,,Snowy,Black Friday,1,TRUE
243,08-12-2023,18:10:59,105,38,Female,City_1,,TRUE,44,Clothing_Product,Clothing,5,56.85137763,284.2568882,Debit Card,FALSE,28.42568882,TRUE,Standard,3,Sunny,Black Friday,4,TRUE
244,25-11-2021,01:00:39,418,31,Other,City_20,25,FALSE,643,Electronics_Product,Electronics,4,84.48666247,337.9466499,Debit Card,FALSE,33.79466499,TRUE,,,Sunny,Black Friday,4,TRUE
245,03-11-2021,10:07:34,234,55,Male,City_1,9,FALSE,436,Decorations_Product,Decorations,2,91.42534211,182.8506842,Cash,TRUE,0,FALSE,,,Snowy,Christmas Market,5,FALSE
246,29-11-2020,02:44:23,426,33,Male,City_2,,TRUE,180,Electronics_Product,Electronics,4,53.74985058,214.9994023,Debit Card,FALSE,21.49994023,TRUE,Standard,4,Snowy,Black Friday,1,TRUE
247,01-11-2019,17:16:34,123,54,Other,City_6,49,FALSE,729,Clothing_Product,Clothing,3,62.82298012,188.4689404,Credit Card,FALSE,18.84689404,FALSE,,,Rainy,Black Friday,1,TRUE
248,08-12-2020,07:15:51,448,66,Male,City_15,,TRUE,331,Decorations_Product,Decorations,2,74.12872955,148.2574591,Credit Card,FALSE,14.82574591,FALSE,Express,5,Rainy,Black Friday,3,FALSE
249,07-12-2021,14:03:39,160,56,Male,City_5,,TRUE,532,Food_Product,Food,3,77.6414182,232.9242546,Credit Card,TRUE,0,FALSE,Overnight,4,Sunny,Christmas Market,3,FALSE
250,09-11-2018,07:38:24,115,34,Male,City_14,,TRUE,252,Food_Product,Food,4,39.00653399,156.026136,Debit Card,TRUE,0,FALSE,Standard,4,Snowy,None,2,TRUE
251,29-11-2022,19:54:14,336,44,Other,City_9,,TRUE,939,Electronics_Product,Electronics,2,77.02782415,154.0556483,Cash,FALSE,15.40556483,FALSE,Overnight,5,Sunny,Black Friday,3,TRUE
252,01-12-2022,17:27:38,315,29,Male,City_11,,TRUE,356,Electronics_Product,Electronics,5,19.47058577,97.35292883,Cash,FALSE,0,FALSE,Express,5,Sunny,Christmas Market,3,FALSE
253,07-12-2018,19:25:50,75,68,Other,City_13,47,FALSE,784,Electronics_Product,Electronics,2,29.88365756,59.76731512,Cash,TRUE,0,TRUE,,,Rainy,None,2,FALSE
254,11-11-2019,12:51:31,204,62,Female,City_10,9,FALSE,379,Toys_Product,Toys,2,56.60618711,113.2123742,Online Payment,FALSE,0,TRUE,,,Snowy,None,4,FALSE
255,30-12-2019,13:12:24,437,41,Other,City_16,22,FALSE,700,Electronics_Product,Electronics,4,42.45367984,169.8147194,Debit Card,TRUE,0,TRUE,,,Sunny,None,3,TRUE
256,27-12-2018,17:03:34,224,63,Other,City_18,83,FALSE,709,Food_Product,Food,2,59.84700706,119.6940141,Cash,FALSE,0,FALSE,,,Snowy,None,4,TRUE
257,15-11-2019,02:41:17,378,26,Female,City_15,38,FALSE,822,Decorations_Product,Decorations,2,83.94297433,167.8859487,Online Payment,FALSE,0,TRUE,,,Snowy,None,3,TRUE
258,15-11-2018,06:06:42,352,61,Female,City_14,,TRUE,475,Decorations_Product,Decorations,1,70.65244721,70.65244721,Online Payment,FALSE,0,TRUE,Standard,2,Snowy,Christmas Market,3,FALSE
259,03-12-2023,11:52:59,247,67,Male,City_16,,TRUE,192,Clothing_Product,Clothing,3,14.12977562,42.38932686,Cash,TRUE,0,TRUE,Express,4,Rainy,None,5,TRUE
260,25-11-2022,13:28:39,478,54,Male,City_11,,TRUE,808,Decorations_Product,Decorations,1,55.13451263,55.13451263,Online Payment,TRUE,5.513451263,FALSE,Standard,1,Snowy,Black Friday,3,FALSE
261,07-11-2021,09:37:00,383,44,Male,City_13,15,FALSE,301,Food_Product,Food,3,20.29717898,60.89153695,Online Payment,FALSE,0,TRUE,,,Sunny,Christmas Market,3,TRUE
262,11-11-2023,11:56:11,377,26,Female,City_3,,TRUE,173,Clothing_Product,Clothing,1,64.82682805,64.82682805,Debit Card,FALSE,6.482682805,TRUE,Express,4,Rainy,Black Friday,1,TRUE
263,07-12-2018,17:26:08,73,21,Female,City_1,19,FALSE,356,Electronics_Product,Electronics,5,74.21497319,371.0748659,Debit Card,TRUE,37.10748659,TRUE,,,Rainy,Black Friday,3,TRUE
264,08-11-2020,07:50:30,466,42,Female,City_14,73,FALSE,416,Electronics_Product,Electronics,4,86.25691858,345.0276743,Credit Card,TRUE,0,FALSE,,,Snowy,None,3,TRUE
265,30-11-2020,21:18:02,309,18,Female,City_3,,TRUE,746,Clothing_Product,Clothing,5,74.26469418,371.3234709,Credit Card,FALSE,0,FALSE,Express,4,Sunny,None,4,TRUE
266,22-11-2021,15:42:24,400,62,Other,City_8,,TRUE,245,Clothing_Product,Clothing,4,57.77326249,231.09305,Cash,TRUE,0,TRUE,Standard,3,Snowy,None,3,FALSE
267,13-11-2022,03:57:04,78,18,Other,City_11,,TRUE,232,Toys_Product,Toys,5,47.27065732,236.3532866,Credit Card,FALSE,0,FALSE,Express,4,Sunny,None,3,TRUE
